exp,Ki,u,t,i
8,0.0002,10.0,0.9340200424194336,0.34
8,0.0002,10.0,0.938056230545044,0.34
8,0.0002,10.0,0.9420483112335205,0.35000000000000003
8,0.0002,10.0,0.9459521770477295,0.34
8,0.0002,10.0,0.9504532814025879,0.34
8,0.0002,10.0,0.9554300308227539,0.33
8,0.0002,10.0,0.9602348804473877,0.33
8,0.0002,10.0,0.9638893604278564,0.33
8,0.0002,10.0,0.9682497978210449,0.33
8,0.0002,10.0,0.9720425605773926,0.32
8,0.0002,10.0,0.9758667945861816,0.33
8,0.0002,10.0,0.9798636436462402,0.32
8,0.0002,10.0,0.9839255809783936,0.32
8,0.0002,10.0,0.987905740737915,0.33
8,0.0002,10.0,0.9919300079345703,0.32
8,0.0002,10.0,0.9959557056427002,0.32
8,0.0002,10.0,0.9999213218688965,0.31
8,0.0002,10.0,1.0042335987091064,0.36
8,0.0002,10.0,1.0119423866271973,0.41000000000000003
8,0.0002,10.0,1.0164868831634521,0.49
8,0.0002,10.0,1.020768404006958,0.5700000000000001
8,0.0002,10.0,1.0245938301086426,0.66
8,0.0002,10.0,1.0287096500396729,0.78
8,0.0002,10.0,1.0328211784362793,0.92
8,0.0002,10.0,1.0368776321411133,1.07
8,0.0002,10.0,1.0407891273498535,1.22
8,0.0002,10.0,1.0447649955749512,1.3900000000000001
8,0.0002,10.0,1.0489568710327148,1.57
8,0.0002,10.0,1.05302095413208,1.74
8,0.0002,10.0,1.057196855545044,1.92
8,0.0002,10.0,1.0607829093933105,2.08
8,0.0002,10.0,1.0650372505187988,2.25
8,0.0002,10.0,1.0689330101013184,2.42
8,0.0002,10.0,1.0732157230377197,2.58
8,0.0002,10.0,1.0768747329711914,2.74
8,0.0002,10.0,1.0812883377075195,2.89
8,0.0002,10.0,1.0849416255950928,3.04
8,0.0002,10.0,1.0892930030822754,3.21
8,0.0002,10.0,1.0927753448486328,3.33
8,0.0002,10.0,1.0973200798034668,3.49
8,0.0002,10.0,1.100694179534912,3.6
8,0.0002,10.0,1.1052889823913574,3.74
8,0.0002,10.0,1.109292984008789,3.88
8,0.0002,10.0,1.1126446723937988,4.0
8,0.0002,10.0,1.1167240142822266,4.13
8,0.0002,10.0,1.120750904083252,4.25
8,0.0002,10.0,1.1246345043182373,4.37
8,0.0002,10.0,1.1286864280700684,4.47
8,0.0002,10.0,1.1328189373016357,4.5600000000000005
8,0.0002,10.0,1.136847972869873,4.7
8,0.0002,10.0,1.1409425735473633,4.82
8,0.0002,10.0,1.1449472904205322,4.94
8,0.0002,10.0,1.1488409042358398,5.0600000000000005
8,0.0002,10.0,1.1530416011810303,5.11
8,0.0002,10.0,1.1572000980377197,5.26
8,0.0002,10.0,1.1607508659362793,5.34
8,0.0002,10.0,1.16471529006958,5.47
8,0.0002,10.0,1.16943359375,5.58
8,0.0002,10.0,1.1743249893188477,5.69
8,0.0002,10.0,1.1779272556304932,5.8100000000000005
8,0.0002,10.0,1.182267665863037,5.88
8,0.0002,10.0,1.1858470439910889,5.94
8,0.0002,10.0,1.1902987957000732,6.0200000000000005
8,0.0002,10.0,1.1937880516052246,6.140000000000001
8,0.0002,10.0,1.1978938579559326,6.17
8,0.0002,10.0,1.2017905712127686,6.26
8,0.0002,10.0,1.205714464187622,6.37
8,0.0002,10.0,1.210134744644165,6.43
8,0.0002,10.0,1.2137739658355713,6.58
8,0.0002,10.0,1.2182927131652832,6.62
8,0.0002,10.0,1.2217097282409668,6.7
8,0.0002,10.0,1.225595474243164,6.73
8,0.0002,10.0,1.2296624183654785,6.84
8,0.0002,10.0,1.2337310314178467,6.92
8,0.0002,10.0,1.2378199100494385,6.93
8,0.0002,10.0,1.2418649196624756,7.0200000000000005
8,0.0002,10.0,1.2457597255706787,7.140000000000001
8,0.0002,10.0,1.2504429817199707,7.23
8,0.0002,10.0,1.2551157474517822,7.29
8,0.0002,10.0,1.2590787410736084,7.3100000000000005
8,0.0002,10.0,1.262601613998413,7.41
8,0.0002,10.0,1.2665023803710938,7.4
8,0.0002,10.0,1.2713115215301514,7.54
8,0.0002,10.0,1.275949239730835,7.57
8,0.0002,10.0,1.280315637588501,7.640000000000001
8,0.0002,10.0,1.2837684154510498,7.65
8,0.0002,10.0,1.2880702018737793,7.76
8,0.0002,10.0,1.2918143272399902,7.84
8,0.0002,10.0,1.295889139175415,7.79
8,0.0002,10.0,1.299656867980957,7.83
8,0.0002,10.0,1.3037314414978027,7.98
8,0.0002,10.0,1.3082396984100342,8.0
8,0.0002,10.0,1.3123629093170166,8.01
8,0.0002,10.0,1.31636381149292,8.1
8,0.0002,10.0,1.3197526931762695,8.13
8,0.0002,10.0,1.323632001876831,8.18
8,0.0002,10.0,1.3277957439422607,8.22
8,0.0002,10.0,1.331881046295166,8.25
8,0.0002,10.0,1.3359904289245605,8.28
8,0.0002,10.0,1.3398916721343994,8.370000000000001
8,0.0002,10.0,1.344005823135376,8.35
8,0.0002,10.0,1.3478960990905762,8.43
8,0.0002,10.0,1.3520123958587646,8.39
8,0.0002,10.0,1.3558051586151123,8.540000000000001
8,0.0002,10.0,1.3601295948028564,8.59
8,0.0002,10.0,1.3638031482696533,8.56
8,0.0002,10.0,1.3678269386291504,8.620000000000001
8,0.0002,10.0,1.372436761856079,8.58
8,0.0002,10.0,1.3769521713256836,8.58
8,0.0002,10.0,1.3814187049865723,8.74
8,0.0002,10.0,1.3864312171936035,8.78
8,0.0002,10.0,1.39133882522583,8.75
8,0.0002,10.0,1.3949623107910156,8.9
8,0.0002,10.0,1.3988845348358154,8.91
8,0.0002,10.0,1.402829647064209,8.96
8,0.0002,10.0,1.4073190689086914,8.93
8,0.0002,10.0,1.4107134342193604,8.94
8,0.0002,10.0,1.4154479503631592,8.97
8,0.0002,10.0,1.4204607009887695,8.93
8,0.0002,10.0,1.424647569656372,8.9
8,0.0002,10.0,1.4287123680114746,9.06
8,0.0002,10.0,1.4328830242156982,9.02
8,0.0002,10.0,1.4369633197784424,9.06
8,0.0002,10.0,1.4408807754516602,9.16
8,0.0002,10.0,1.4449870586395264,9.11
8,0.0002,10.0,1.44889235496521,9.200000000000001
8,0.0002,10.0,1.4529786109924316,9.24
8,0.0002,10.0,1.4567453861236572,9.19
8,0.0002,10.0,1.4607629776000977,9.17
8,0.0002,10.0,1.4648091793060303,9.32
8,0.0002,10.0,1.4688184261322021,9.25
8,0.0002,10.0,1.4735569953918457,9.3
8,0.0002,10.0,1.4784414768218994,9.32
8,0.0002,10.0,1.4833602905273438,9.370000000000001
8,0.0002,10.0,1.4879834651947021,9.39
8,0.0002,10.0,1.4923334121704102,9.38
8,0.0002,10.0,1.4958341121673584,9.4
8,0.0002,10.0,1.500319004058838,9.370000000000001
8,0.0002,10.0,1.5043110847473145,9.35
8,0.0002,10.0,1.5078380107879639,9.41
8,0.0002,10.0,1.5123474597930908,9.43
8,0.0002,10.0,1.517423391342163,9.4
8,0.0002,10.0,1.5218615531921387,9.46
8,0.0002,10.0,1.5255513191223145,9.47
8,0.0002,10.0,1.5295982360839844,9.5
8,0.0002,10.0,1.5337231159210205,9.44
8,0.0002,10.0,1.5378036499023438,9.53
8,0.0002,10.0,1.5419282913208008,9.48
8,0.0002,10.0,1.5459563732147217,9.52
8,0.0002,10.0,1.5498714447021484,9.56
8,0.0002,10.0,1.5540649890899658,9.57
8,0.0002,10.0,1.5581116676330566,9.58
8,0.0002,10.0,1.5619714260101318,9.55
8,0.0002,10.0,1.565868854522705,9.48
8,0.0002,10.0,1.570566177368164,9.450000000000001
8,0.0002,10.0,1.574723482131958,9.66
8,0.0002,10.0,1.5786528587341309,9.620000000000001
8,0.0002,10.0,1.5827245712280273,9.69
8,0.0002,10.0,1.5867483615875244,9.6
8,0.0002,10.0,1.5909569263458252,9.53
8,0.0002,10.0,1.5955078601837158,9.72
8,0.0002,10.0,1.6004462242126465,9.620000000000001
8,0.0002,10.0,1.605346918106079,9.68
8,0.0002,10.0,1.6090342998504639,9.72
8,0.0002,10.0,1.6133558750152588,9.57
8,0.0002,10.0,1.6168794631958008,9.66
8,0.0002,10.0,1.6209568977355957,9.620000000000001
8,0.0002,10.0,1.6247236728668213,9.68
8,0.0002,10.0,1.628735065460205,9.74
8,0.0002,10.0,1.632798194885254,9.76
8,0.0002,10.0,1.6369683742523193,9.66
8,0.0002,10.0,1.6408319473266602,9.69
8,0.0002,10.0,1.6450068950653076,9.65
8,0.0002,10.0,1.6490602493286133,9.75
8,0.0002,10.0,1.6535255908966064,9.66
8,0.0002,10.0,1.6584770679473877,9.71
8,0.0002,10.0,1.6633539199829102,9.83
8,0.0002,10.0,1.6678409576416016,9.77
8,0.0002,10.0,1.6723451614379883,9.73
8,0.0002,10.0,1.6760492324829102,9.82
8,0.0002,10.0,1.6803374290466309,9.61
8,0.0002,10.0,1.684363842010498,9.89
8,0.0002,10.0,1.6894145011901855,9.75
8,0.0002,10.0,1.6943745613098145,9.88
8,0.0002,10.0,1.6993694305419922,9.76
8,0.0002,10.0,1.7044034004211426,9.700000000000001
8,0.0002,10.0,1.7093987464904785,9.84
8,0.0002,10.0,1.7137024402618408,9.89
8,0.0002,10.0,1.7177314758300781,9.82
8,0.0002,10.0,1.7219758033752441,9.870000000000001
8,0.0002,10.0,1.7257952690124512,9.83
8,0.0002,10.0,1.7296595573425293,9.84
8,0.0002,10.0,1.7336084842681885,9.9
8,0.0002,10.0,1.7377402782440186,9.84
8,0.0002,10.0,1.7417817115783691,9.86
8,0.0002,10.0,1.7458021640777588,9.86
8,0.0002,10.0,1.7499229907989502,9.86
8,0.0002,10.0,1.7543606758117676,9.870000000000001
8,0.0002,10.0,1.758763313293457,9.9
8,0.0002,10.0,1.763277530670166,9.88
8,0.0002,10.0,1.7670190334320068,9.85
8,0.0002,10.0,1.7711615562438965,9.950000000000001
8,0.0002,10.0,1.775292158126831,9.93
8,0.0002,10.0,1.7788562774658203,9.86
8,0.0002,10.0,1.7832345962524414,9.89
8,0.0002,10.0,1.7870569229125977,9.88
8,0.0002,10.0,1.7907166481018066,9.91
8,0.0002,10.0,1.7945442199707031,9.89
8,0.0002,10.0,1.7984988689422607,9.74
8,0.0002,10.0,1.8025259971618652,9.870000000000001
8,0.0002,10.0,1.806528091430664,9.870000000000001
8,0.0002,10.0,1.8104546070098877,9.86
8,0.0002,10.0,1.814479112625122,9.8
8,0.0002,10.0,1.8185086250305176,9.81
8,0.0002,10.0,1.8226304054260254,9.92
8,0.0002,10.0,1.8265328407287598,9.8
8,0.0002,10.0,1.830615758895874,9.86
8,0.0002,10.0,1.8345286846160889,9.84
8,0.0002,10.0,1.8385310173034668,10.0
8,0.0002,10.0,1.842529058456421,9.83
8,0.0002,10.0,1.8465805053710938,9.98
8,0.0002,10.0,1.850496768951416,9.92
8,0.0002,10.0,1.854461669921875,9.92
8,0.0002,10.0,1.8584606647491455,9.91
8,0.0002,10.0,1.8624882698059082,10.0
8,0.0002,10.0,1.8664634227752686,9.97
8,0.0002,10.0,1.8704631328582764,9.82
8,0.0002,10.0,1.8744642734527588,9.88
8,0.0002,10.0,1.8784821033477783,9.86
8,0.0002,10.0,1.8824784755706787,9.94
8,0.0002,10.0,1.8864750862121582,9.89
8,0.0002,10.0,1.8904647827148438,9.870000000000001
8,0.0002,10.0,1.8944649696350098,9.92
8,0.0002,10.0,1.898465871810913,9.93
8,0.0002,10.0,1.9024658203125,9.92
8,0.0002,10.0,1.9064600467681885,9.96
8,0.0002,10.0,1.9104881286621094,9.950000000000001
8,0.0002,10.0,1.914466381072998,10.02
8,0.0002,10.0,1.9184622764587402,9.88
8,0.0002,10.0,1.9224669933319092,9.870000000000001
8,0.0002,10.0,1.9264957904815674,10.040000000000001
8,0.0002,10.0,1.9305341243743896,9.98
8,0.0002,10.0,1.9345614910125732,10.040000000000001
8,0.0002,10.0,1.9385488033294678,9.88
8,0.0002,10.0,1.9425787925720215,9.91
8,0.0002,10.0,1.9466025829315186,9.85
8,0.0002,10.0,1.9505431652069092,9.96
8,0.0002,10.0,1.9545557498931885,9.91
8,0.0002,10.0,1.9585390090942383,10.07
8,0.0002,10.0,1.9625442028045654,9.85
8,0.0002,10.0,1.9666264057159424,9.950000000000001
8,0.0002,10.0,1.971101999282837,9.870000000000001
8,0.0002,10.0,1.9752976894378662,9.950000000000001
8,0.0002,10.0,1.9798064231872559,10.0
8,0.0002,10.0,1.9842264652252197,10.02
8,0.0002,10.0,1.9878122806549072,9.91
8,0.0002,10.0,1.9922106266021729,9.84
8,0.0002,10.0,1.9962022304534912,9.96
8,0.0002,10.0,1.9997382164001465,10.05
9,0.00022500000000000002,5.0,1.6689300537109375e-06,7.23
9,0.00022500000000000002,5.0,0.006930112838745117,5.78
9,0.00022500000000000002,5.0,0.010993242263793945,9.44
9,0.00022500000000000002,5.0,0.014975547790527344,9.21
9,0.00022500000000000002,5.0,0.01897406578063965,9.01
9,0.00022500000000000002,5.0,0.0230255126953125,8.950000000000001
9,0.00022500000000000002,5.0,0.02709221839904785,8.63
9,0.00022500000000000002,5.0,0.031052112579345703,8.35
9,0.00022500000000000002,5.0,0.03505849838256836,8.09
9,0.00022500000000000002,5.0,0.03903508186340332,8.02
9,0.00022500000000000002,5.0,0.0430910587310791,7.69
9,0.00022500000000000002,5.0,0.04709029197692871,7.57
9,0.00022500000000000002,5.0,0.05102944374084473,7.1000000000000005
9,0.00022500000000000002,5.0,0.05530548095703125,7.140000000000001
9,0.00022500000000000002,5.0,0.05926871299743652,6.78
9,0.00022500000000000002,5.0,0.0632321834564209,6.71
9,0.00022500000000000002,5.0,0.06720376014709473,6.59
9,0.00022500000000000002,5.0,0.07155489921569824,6.24
9,0.00022500000000000002,5.0,0.07511782646179199,6.13
9,0.00022500000000000002,5.0,0.07951927185058594,6.01
9,0.00022500000000000002,5.0,0.08300042152404785,5.87
9,0.00022500000000000002,5.0,0.08699727058410645,5.62
9,0.00022500000000000002,5.0,0.09149980545043945,5.5200000000000005
9,0.00022500000000000002,5.0,0.0950162410736084,5.25
9,0.00022500000000000002,5.0,0.09895539283752441,5.17
9,0.00022500000000000002,5.0,0.10304141044616699,5.07
9,0.00022500000000000002,5.0,0.1071012020111084,4.95
9,0.00022500000000000002,5.0,0.11122536659240723,4.8100000000000005
9,0.00022500000000000002,5.0,0.11533164978027344,4.71
9,0.00022500000000000002,5.0,0.119842529296875,4.53
9,0.00022500000000000002,5.0,0.1247260570526123,4.4
9,0.00022500000000000002,5.0,0.12973427772521973,4.33
9,0.00022500000000000002,5.0,0.13411593437194824,4.11
9,0.00022500000000000002,5.0,0.1387042999267578,3.86
9,0.00022500000000000002,5.0,0.1436324119567871,3.83
9,0.00022500000000000002,5.0,0.1480576992034912,3.85
9,0.00022500000000000002,5.0,0.15222978591918945,3.7
9,0.00022500000000000002,5.0,0.15644121170043945,3.59
9,0.00022500000000000002,5.0,0.15999937057495117,3.5
9,0.00022500000000000002,5.0,0.1641371250152588,3.43
9,0.00022500000000000002,5.0,0.16863679885864258,3.29
9,0.00022500000000000002,5.0,0.17314648628234863,3.17
9,0.00022500000000000002,5.0,0.17762446403503418,3.16
9,0.00022500000000000002,5.0,0.181976318359375,3.09
9,0.00022500000000000002,5.0,0.1861722469329834,3.02
9,0.00022500000000000002,5.0,0.19053101539611816,2.95
9,0.00022500000000000002,5.0,0.19455885887145996,2.92
9,0.00022500000000000002,5.0,0.19784140586853027,2.84
9,0.00022500000000000002,5.0,0.20186972618103027,2.7
9,0.00022500000000000002,5.0,0.2060403823852539,2.69
9,0.00022500000000000002,5.0,0.21010994911193848,2.65
9,0.00022500000000000002,5.0,0.21416807174682617,2.54
9,0.00022500000000000002,5.0,0.2181260585784912,2.5500000000000003
9,0.00022500000000000002,5.0,0.22239303588867188,2.45
9,0.00022500000000000002,5.0,0.22601580619812012,2.38
9,0.00022500000000000002,5.0,0.23040151596069336,2.41
9,0.00022500000000000002,5.0,0.23398733139038086,2.33
9,0.00022500000000000002,5.0,0.23854732513427734,2.27
9,0.00022500000000000002,5.0,0.24210762977600098,2.25
9,0.00022500000000000002,5.0,0.24623370170593262,2.16
9,0.00022500000000000002,5.0,0.2505061626434326,2.16
9,0.00022500000000000002,5.0,0.25407886505126953,2.09
9,0.00022500000000000002,5.0,0.2581450939178467,2.04
9,0.00022500000000000002,5.0,0.2620222568511963,2.0100000000000002
9,0.00022500000000000002,5.0,0.2662975788116455,1.97
9,0.00022500000000000002,5.0,0.2699141502380371,1.9000000000000001
9,0.00022500000000000002,5.0,0.2744021415710449,1.8800000000000001
9,0.00022500000000000002,5.0,0.27857542037963867,1.84
9,0.00022500000000000002,5.0,0.28192639350891113,1.81
9,0.00022500000000000002,5.0,0.2866044044494629,1.76
9,0.00022500000000000002,5.0,0.291212797164917,1.73
9,0.00022500000000000002,5.0,0.2955896854400635,1.68
9,0.00022500000000000002,5.0,0.29883718490600586,1.6500000000000001
9,0.00022500000000000002,5.0,0.3029966354370117,1.6300000000000001
9,0.00022500000000000002,5.0,0.3070838451385498,1.58
9,0.00022500000000000002,5.0,0.31119847297668457,1.55
9,0.00022500000000000002,5.0,0.31521129608154297,1.5
9,0.00022500000000000002,5.0,0.31909871101379395,1.49
9,0.00022500000000000002,5.0,0.3237464427947998,1.45
9,0.00022500000000000002,5.0,0.32860302925109863,1.44
9,0.00022500000000000002,5.0,0.33300089836120605,1.4000000000000001
9,0.00022500000000000002,5.0,0.33698439598083496,1.37
9,0.00022500000000000002,5.0,0.34104323387145996,1.34
9,0.00022500000000000002,5.0,0.3457350730895996,1.28
9,0.00022500000000000002,5.0,0.3501315116882324,1.27
9,0.00022500000000000002,5.0,0.35460472106933594,1.21
9,0.00022500000000000002,5.0,0.3595592975616455,1.23
9,0.00022500000000000002,5.0,0.3630485534667969,1.2
9,0.00022500000000000002,5.0,0.3675863742828369,1.17
9,0.00022500000000000002,5.0,0.3715693950653076,1.1500000000000001
9,0.00022500000000000002,5.0,0.3755478858947754,1.1300000000000001
9,0.00022500000000000002,5.0,0.37956786155700684,1.1
9,0.00022500000000000002,5.0,0.3828110694885254,1.1
9,0.00022500000000000002,5.0,0.3875713348388672,1.07
9,0.00022500000000000002,5.0,0.3914635181427002,1.05
9,0.00022500000000000002,5.0,0.39553284645080566,1.03
9,0.00022500000000000002,5.0,0.3988025188446045,1.01
9,0.00022500000000000002,5.0,0.40283203125,1.01
9,0.00022500000000000002,5.0,0.40709948539733887,0.99
9,0.00022500000000000002,5.0,0.41115498542785645,0.9500000000000001
9,0.00022500000000000002,5.0,0.4150967597961426,0.9400000000000001
9,0.00022500000000000002,5.0,0.41924095153808594,0.92
9,0.00022500000000000002,5.0,0.4231436252593994,0.91
9,0.00022500000000000002,5.0,0.42709851264953613,0.89
9,0.00022500000000000002,5.0,0.431058406829834,0.88
9,0.00022500000000000002,5.0,0.43509697914123535,0.86
9,0.00022500000000000002,5.0,0.439617395401001,0.85
9,0.00022500000000000002,5.0,0.4441497325897217,0.8300000000000001
9,0.00022500000000000002,5.0,0.4485135078430176,0.8300000000000001
9,0.00022500000000000002,5.0,0.4524879455566406,0.8
9,0.00022500000000000002,5.0,0.4565088748931885,0.79
9,0.00022500000000000002,5.0,0.4604926109313965,0.78
9,0.00022500000000000002,5.0,0.4640793800354004,0.76
9,0.00022500000000000002,5.0,0.46806979179382324,0.75
9,0.00022500000000000002,5.0,0.4720008373260498,0.76
9,0.00022500000000000002,5.0,0.47611093521118164,0.73
9,0.00022500000000000002,5.0,0.4799325466156006,0.73
9,0.00022500000000000002,5.0,0.48398780822753906,0.71
9,0.00022500000000000002,5.0,0.48858046531677246,0.71
9,0.00022500000000000002,5.0,0.4935765266418457,0.6900000000000001
9,0.00022500000000000002,5.0,0.49794745445251465,0.68
9,0.00022500000000000002,5.0,0.5017428398132324,0.68
9,0.00022500000000000002,5.0,0.5058603286743164,0.67
9,0.00022500000000000002,5.0,0.5099289417266846,0.66
9,0.00022500000000000002,5.0,0.5139579772949219,0.64
9,0.00022500000000000002,5.0,0.5180997848510742,0.64
9,0.00022500000000000002,5.0,0.5220708847045898,0.64
9,0.00022500000000000002,5.0,0.5260124206542969,0.62
9,0.00022500000000000002,5.0,0.530066728591919,0.61
9,0.00022500000000000002,5.0,0.5340578556060791,0.61
9,0.00022500000000000002,5.0,0.5380749702453613,0.6
9,0.00022500000000000002,5.0,0.5422229766845703,0.6
9,0.00022500000000000002,5.0,0.5460953712463379,0.59
9,0.00022500000000000002,5.0,0.549889087677002,0.58
9,0.00022500000000000002,5.0,0.5537912845611572,0.58
9,0.00022500000000000002,5.0,0.5580310821533203,0.56
9,0.00022500000000000002,5.0,0.561974287033081,0.56
9,0.00022500000000000002,5.0,0.5658860206604004,0.5700000000000001
9,0.00022500000000000002,5.0,0.5697720050811768,0.55
9,0.00022500000000000002,5.0,0.5737812519073486,0.55
9,0.00022500000000000002,5.0,0.5778605937957764,0.55
9,0.00022500000000000002,5.0,0.5820333957672119,0.53
9,0.00022500000000000002,5.0,0.5859551429748535,0.53
9,0.00022500000000000002,5.0,0.5899877548217773,0.54
9,0.00022500000000000002,5.0,0.5941190719604492,0.52
9,0.00022500000000000002,5.0,0.5981147289276123,0.52
9,0.00022500000000000002,5.0,0.6020052433013916,0.51
9,0.00022500000000000002,5.0,0.605839729309082,0.5
9,0.00022500000000000002,5.0,0.6100001335144043,0.5
9,0.00022500000000000002,5.0,0.6140432357788086,0.51
9,0.00022500000000000002,5.0,0.6179828643798828,0.5
9,0.00022500000000000002,5.0,0.6220135688781738,0.49
9,0.00022500000000000002,5.0,0.6259877681732178,0.49
9,0.00022500000000000002,5.0,0.6299946308135986,0.49
9,0.00022500000000000002,5.0,0.633969783782959,0.48
9,0.00022500000000000002,5.0,0.6379621028900146,0.48
9,0.00022500000000000002,5.0,0.6421375274658203,0.47000000000000003
9,0.00022500000000000002,5.0,0.6461658477783203,0.46
9,0.00022500000000000002,5.0,0.6506195068359375,0.46
9,0.00022500000000000002,5.0,0.655548095703125,0.46
9,0.00022500000000000002,5.0,0.659520149230957,0.45
9,0.00022500000000000002,5.0,0.6635005474090576,0.45
9,0.00022500000000000002,5.0,0.6675078868865967,0.45
9,0.00022500000000000002,5.0,0.6714811325073242,0.45
9,0.00022500000000000002,5.0,0.675062894821167,0.44
9,0.00022500000000000002,5.0,0.6794679164886475,0.43
9,0.00022500000000000002,5.0,0.6828751564025879,0.44
9,0.00022500000000000002,5.0,0.6875448226928711,0.43
9,0.00022500000000000002,5.0,0.6910667419433594,0.43
9,0.00022500000000000002,5.0,0.6950094699859619,0.43
9,0.00022500000000000002,5.0,0.6994848251342773,0.43
9,0.00022500000000000002,5.0,0.7028319835662842,0.42
9,0.00022500000000000002,5.0,0.706845760345459,0.42
9,0.00022500000000000002,5.0,0.711040735244751,0.41000000000000003
9,0.00022500000000000002,5.0,0.7151119709014893,0.42
9,0.00022500000000000002,5.0,0.7190456390380859,0.41000000000000003
9,0.00022500000000000002,5.0,0.7230217456817627,0.41000000000000003
9,0.00022500000000000002,5.0,0.7269976139068604,0.4
9,0.00022500000000000002,5.0,0.7311074733734131,0.41000000000000003
9,0.00022500000000000002,5.0,0.7349004745483398,0.4
9,0.00022500000000000002,5.0,0.7391157150268555,0.39
9,0.00022500000000000002,5.0,0.7435488700866699,0.39
9,0.00022500000000000002,5.0,0.7471010684967041,0.4
9,0.00022500000000000002,5.0,0.7509937286376953,0.39
9,0.00022500000000000002,5.0,0.7550413608551025,0.38
9,0.00022500000000000002,5.0,0.7595229148864746,0.39
9,0.00022500000000000002,5.0,0.7630188465118408,0.39
9,0.00022500000000000002,5.0,0.767082929611206,0.38
9,0.00022500000000000002,5.0,0.7709479331970215,0.37
9,0.00022500000000000002,5.0,0.7755227088928223,0.37
9,0.00022500000000000002,5.0,0.7795228958129883,0.37
9,0.00022500000000000002,5.0,0.7834885120391846,0.37
9,0.00022500000000000002,5.0,0.7875220775604248,0.37
9,0.00022500000000000002,5.0,0.7912945747375488,0.36
9,0.00022500000000000002,5.0,0.7954809665679932,0.37
9,0.00022500000000000002,5.0,0.7993197441101074,0.37
9,0.00022500000000000002,5.0,0.8028702735900879,0.36
9,0.00022500000000000002,5.0,0.8068609237670898,0.36
9,0.00022500000000000002,5.0,0.8109261989593506,0.36
9,0.00022500000000000002,5.0,0.8150134086608887,0.36
9,0.00022500000000000002,5.0,0.8190426826477051,0.36
9,0.00022500000000000002,5.0,0.823035478591919,0.35000000000000003
9,0.00022500000000000002,5.0,0.8271224498748779,0.35000000000000003
9,0.00022500000000000002,5.0,0.8310341835021973,0.35000000000000003
9,0.00022500000000000002,5.0,0.8351905345916748,0.35000000000000003
9,0.00022500000000000002,5.0,0.8390395641326904,0.34
9,0.00022500000000000002,5.0,0.8429937362670898,0.34
9,0.00022500000000000002,5.0,0.8472607135772705,0.34
9,0.00022500000000000002,5.0,0.8513150215148926,0.34
9,0.00022500000000000002,5.0,0.8549919128417969,0.34
9,0.00022500000000000002,5.0,0.8591911792755127,0.34
9,0.00022500000000000002,5.0,0.8631508350372314,0.33
9,0.00022500000000000002,5.0,0.867497444152832,0.34
9,0.00022500000000000002,5.0,0.871495246887207,0.33
9,0.00022500000000000002,5.0,0.8755784034729004,0.33
9,0.00022500000000000002,5.0,0.8798816204071045,0.32
9,0.00022500000000000002,5.0,0.8839516639709473,0.33
9,0.00022500000000000002,5.0,0.8884890079498291,0.33
9,0.00022500000000000002,5.0,0.8920247554779053,0.33
9,0.00022500000000000002,5.0,0.8959777355194092,0.32
9,0.00022500000000000002,5.0,0.9002418518066406,0.31
9,0.00022500000000000002,5.0,0.9037563800811768,0.31
9,0.00022500000000000002,5.0,0.9079980850219727,0.32
9,0.00022500000000000002,5.0,0.9120478630065918,0.32
9,0.00022500000000000002,5.0,0.9161365032196045,0.31
9,0.00022500000000000002,5.0,0.9201400279998779,0.31
9,0.00022500000000000002,5.0,0.9240317344665527,0.31
9,0.00022500000000000002,5.0,0.9287347793579102,0.31
9,0.00022500000000000002,5.0,0.9330260753631592,0.31
9,0.00022500000000000002,5.0,0.9376144409179688,0.3
9,0.00022500000000000002,5.0,0.9421730041503906,0.31
9,0.00022500000000000002,5.0,0.9461953639984131,0.31
9,0.00022500000000000002,5.0,0.9499845504760742,0.3
9,0.00022500000000000002,5.0,0.9539532661437988,0.31
9,0.00022500000000000002,5.0,0.9581079483032227,0.3
9,0.00022500000000000002,5.0,0.9625051021575928,0.29
9,0.00022500000000000002,5.0,0.9659707546234131,0.3
9,0.00022500000000000002,5.0,0.9704625606536865,0.3
9,0.00022500000000000002,5.0,0.9740493297576904,0.3
9,0.00022500000000000002,5.0,0.9779822826385498,0.29
9,0.00022500000000000002,5.0,0.9818375110626221,0.29
9,0.00022500000000000002,5.0,0.9859952926635742,0.29
9,0.00022500000000000002,5.0,0.9904754161834717,0.29
9,0.00022500000000000002,5.0,0.994086503982544,0.3
9,0.00022500000000000002,5.0,0.9981689453125,0.29
9,0.00022500000000000002,5.0,1.0018131732940674,0.31
9,0.00022500000000000002,5.0,1.0098648071289062,0.33
9,0.00022500000000000002,5.0,1.0139002799987793,0.36
9,0.00022500000000000002,5.0,1.0180258750915527,0.38
9,0.00022500000000000002,5.0,1.0221130847930908,0.4
9,0.00022500000000000002,5.0,1.0260982513427734,0.44
9,0.00022500000000000002,5.0,1.0301613807678223,0.48
9,0.00022500000000000002,5.0,1.0339009761810303,0.52
9,0.00022500000000000002,5.0,1.037867784500122,0.55
9,0.00022500000000000002,5.0,1.0426056385040283,0.62
9,0.00022500000000000002,5.0,1.0470049381256104,0.67
9,0.00022500000000000002,5.0,1.0509755611419678,0.74
9,0.00022500000000000002,5.0,1.05501389503479,0.8
9,0.00022500000000000002,5.0,1.059260606765747,0.87
9,0.00022500000000000002,5.0,1.0635111331939697,0.9400000000000001
