exp,Kp,u,t,i
0,1.0,5.0,1.3083908557891846,7.22
0,1.0,5.0,1.3125383853912354,7.24
0,1.0,5.0,1.315993070602417,7.24
0,1.0,5.0,1.3198506832122803,7.22
0,1.0,5.0,1.32460618019104,7.21
0,1.0,5.0,1.3288829326629639,7.25
0,1.0,5.0,1.3329055309295654,7.19
0,1.0,5.0,1.3370234966278076,7.22
0,1.0,5.0,1.3411304950714111,7.23
0,1.0,5.0,1.345212697982788,7.26
0,1.0,5.0,1.3490326404571533,7.15
0,1.0,5.0,1.3533003330230713,7.25
0,1.0,5.0,1.3576123714447021,7.26
0,1.0,5.0,1.3621623516082764,7.19
0,1.0,5.0,1.365957498550415,7.21
0,1.0,5.0,1.3700480461120605,7.23
0,1.0,5.0,1.374617338180542,7.28
0,1.0,5.0,1.3793387413024902,7.2700000000000005
0,1.0,5.0,1.3832120895385742,7.28
0,1.0,5.0,1.387528419494629,7.17
0,1.0,5.0,1.3915038108825684,7.18
0,1.0,5.0,1.3954973220825195,7.2700000000000005
0,1.0,5.0,1.3993871212005615,7.24
0,1.0,5.0,1.4028770923614502,7.25
0,1.0,5.0,1.4070894718170166,7.23
0,1.0,5.0,1.4115121364593506,7.2700000000000005
0,1.0,5.0,1.4149768352508545,7.16
0,1.0,5.0,1.418877124786377,7.26
0,1.0,5.0,1.4229636192321777,7.25
0,1.0,5.0,1.4272210597991943,7.25
0,1.0,5.0,1.4308490753173828,7.2
0,1.0,5.0,1.4347856044769287,7.16
0,1.0,5.0,1.4389357566833496,7.23
0,1.0,5.0,1.4430615901947021,7.25
0,1.0,5.0,1.4469928741455078,7.22
0,1.0,5.0,1.451063632965088,7.19
0,1.0,5.0,1.4551231861114502,7.24
0,1.0,5.0,1.4590027332305908,7.21
0,1.0,5.0,1.462977647781372,7.24
0,1.0,5.0,1.4669384956359863,7.21
0,1.0,5.0,1.471092700958252,7.25
0,1.0,5.0,1.4755213260650635,7.25
0,1.0,5.0,1.4795281887054443,7.25
0,1.0,5.0,1.4835302829742432,7.23
0,1.0,5.0,1.4875304698944092,7.23
0,1.0,5.0,1.4911279678344727,7.21
0,1.0,5.0,1.4954984188079834,7.17
0,1.0,5.0,1.4989824295043945,7.24
0,1.0,5.0,1.5029065608978271,7.16
0,1.0,5.0,1.5074775218963623,7.25
0,1.0,5.0,1.511017084121704,7.12
0,1.0,5.0,1.5149424076080322,7.24
0,1.0,5.0,1.518829107284546,7.21
0,1.0,5.0,1.5228960514068604,7.3100000000000005
0,1.0,5.0,1.5269553661346436,7.19
0,1.0,5.0,1.531024694442749,7.28
0,1.0,5.0,1.534787893295288,7.2700000000000005
0,1.0,5.0,1.5389111042022705,7.28
0,1.0,5.0,1.5427796840667725,7.26
0,1.0,5.0,1.5468878746032715,7.24
0,1.0,5.0,1.5510234832763672,7.21
0,1.0,5.0,1.555053949356079,7.19
0,1.0,5.0,1.559103012084961,7.26
0,1.0,5.0,1.5631065368652344,7.21
0,1.0,5.0,1.566910743713379,7.24
0,1.0,5.0,1.5707371234893799,7.12
0,1.0,5.0,1.574720859527588,7.19
0,1.0,5.0,1.578690528869629,7.24
0,1.0,5.0,1.5827181339263916,7.21
0,1.0,5.0,1.5867092609405518,7.19
0,1.0,5.0,1.5907020568847656,7.26
0,1.0,5.0,1.5947232246398926,7.22
0,1.0,5.0,1.599036455154419,7.26
0,1.0,5.0,1.6031372547149658,7.12
0,1.0,5.0,1.6070499420166016,7.16
0,1.0,5.0,1.6110286712646484,7.26
0,1.0,5.0,1.6149802207946777,7.3
0,1.0,5.0,1.6188695430755615,7.26
0,1.0,5.0,1.6228117942810059,7.26
0,1.0,5.0,1.6269385814666748,7.18
0,1.0,5.0,1.6307284832000732,7.24
0,1.0,5.0,1.6349222660064697,7.3100000000000005
0,1.0,5.0,1.6389729976654053,7.2
0,1.0,5.0,1.6430280208587646,7.19
0,1.0,5.0,1.6470506191253662,7.25
0,1.0,5.0,1.65104341506958,7.2700000000000005
0,1.0,5.0,1.6550817489624023,7.24
0,1.0,5.0,1.6590511798858643,7.29
0,1.0,5.0,1.6630094051361084,7.25
0,1.0,5.0,1.6669402122497559,7.29
0,1.0,5.0,1.6710894107818604,7.19
0,1.0,5.0,1.6751129627227783,7.2
0,1.0,5.0,1.679025650024414,7.26
0,1.0,5.0,1.6830198764801025,7.2
0,1.0,5.0,1.6871120929718018,7.29
0,1.0,5.0,1.6912693977355957,7.29
0,1.0,5.0,1.6950278282165527,7.19
0,1.0,5.0,1.6989011764526367,7.21
0,1.0,5.0,1.702894926071167,7.28
0,1.0,5.0,1.706916332244873,7.15
0,1.0,5.0,1.711012601852417,7.26
0,1.0,5.0,1.71492338180542,7.25
0,1.0,5.0,1.7190520763397217,7.22
0,1.0,5.0,1.7231602668762207,7.16
0,1.0,5.0,1.7270841598510742,7.28
0,1.0,5.0,1.7310824394226074,7.13
0,1.0,5.0,1.7348389625549316,7.24
0,1.0,5.0,1.7388012409210205,7.21
0,1.0,5.0,1.7427797317504883,7.23
0,1.0,5.0,1.7468419075012207,7.19
0,1.0,5.0,1.7508974075317383,7.21
0,1.0,5.0,1.7550230026245117,7.33
0,1.0,5.0,1.7587859630584717,7.26
0,1.0,5.0,1.7634239196777344,7.22
0,1.0,5.0,1.766930341720581,7.28
0,1.0,5.0,1.7708804607391357,7.26
0,1.0,5.0,1.7749302387237549,7.25
0,1.0,5.0,1.7792794704437256,7.26
0,1.0,5.0,1.7834630012512207,7.22
0,1.0,5.0,1.787132740020752,7.22
0,1.0,5.0,1.7908756732940674,7.2
0,1.0,5.0,1.7956209182739258,7.22
0,1.0,5.0,1.8005478382110596,7.2
0,1.0,5.0,1.804161548614502,7.21
0,1.0,5.0,1.8084778785705566,7.26
0,1.0,5.0,1.8118886947631836,7.2
0,1.0,5.0,1.8159129619598389,7.21
0,1.0,5.0,1.81982421875,7.32
0,1.0,5.0,1.8241782188415527,7.21
0,1.0,5.0,1.8285636901855469,7.15
0,1.0,5.0,1.8318848609924316,7.21
0,1.0,5.0,1.8357558250427246,7.28
0,1.0,5.0,1.8399419784545898,7.22
0,1.0,5.0,1.8440093994140625,7.24
0,1.0,5.0,1.8480334281921387,7.2
0,1.0,5.0,1.8519489765167236,7.3
0,1.0,5.0,1.8566746711730957,7.21
0,1.0,5.0,1.8614509105682373,7.18
0,1.0,5.0,1.8650290966033936,7.24
0,1.0,5.0,1.8690454959869385,7.28
0,1.0,5.0,1.8735229969024658,7.2700000000000005
0,1.0,5.0,1.8769607543945312,7.19
0,1.0,5.0,1.8815152645111084,7.26
0,1.0,5.0,1.8854608535766602,7.21
0,1.0,5.0,1.8894991874694824,7.26
0,1.0,5.0,1.893495798110962,7.12
0,1.0,5.0,1.897481918334961,7.22
0,1.0,5.0,1.9015083312988281,7.21
0,1.0,5.0,1.905508279800415,7.25
0,1.0,5.0,1.908952236175537,7.21
0,1.0,5.0,1.9130029678344727,7.22
0,1.0,5.0,1.9170074462890625,7.19
0,1.0,5.0,1.9209909439086914,7.22
0,1.0,5.0,1.9249811172485352,7.23
0,1.0,5.0,1.9291138648986816,7.29
0,1.0,5.0,1.9329750537872314,7.18
0,1.0,5.0,1.9368667602539062,7.2
0,1.0,5.0,1.9407908916473389,7.24
0,1.0,5.0,1.944887399673462,7.25
0,1.0,5.0,1.9490602016448975,7.2700000000000005
0,1.0,5.0,1.953002691268921,7.2
0,1.0,5.0,1.9569931030273438,7.26
0,1.0,5.0,1.9609558582305908,7.25
0,1.0,5.0,1.9648046493530273,7.22
0,1.0,5.0,1.968700647354126,7.2700000000000005
0,1.0,5.0,1.9727692604064941,7.23
0,1.0,5.0,1.976811170578003,7.24
0,1.0,5.0,1.9807472229003906,7.23
0,1.0,5.0,1.9848599433898926,7.2700000000000005
0,1.0,5.0,1.9888510704040527,7.3
0,1.0,5.0,1.9929051399230957,7.3100000000000005
0,1.0,5.0,1.9970324039459229,7.23
1,1.0,5.625,2.1457672119140625e-06,3.59
1,1.0,5.625,0.006844758987426758,3.86
1,1.0,5.625,0.01075887680053711,4.78
1,1.0,5.625,0.014662027359008789,4.49
1,1.0,5.625,0.018677473068237305,4.57
1,1.0,5.625,0.02280735969543457,4.63
1,1.0,5.625,0.026890277862548828,4.5600000000000005
1,1.0,5.625,0.030841588973999023,4.59
1,1.0,5.625,0.03488636016845703,4.62
1,1.0,5.625,0.038867950439453125,4.55
1,1.0,5.625,0.042908668518066406,4.63
1,1.0,5.625,0.04680490493774414,4.6000000000000005
1,1.0,5.625,0.050678253173828125,4.58
1,1.0,5.625,0.05467700958251953,4.59
1,1.0,5.625,0.058741092681884766,4.58
1,1.0,5.625,0.06275677680969238,4.58
1,1.0,5.625,0.06690597534179688,4.62
1,1.0,5.625,0.07090902328491211,4.59
1,1.0,5.625,0.07512474060058594,4.61
1,1.0,5.625,0.07884335517883301,4.59
1,1.0,5.625,0.08282256126403809,4.6000000000000005
1,1.0,5.625,0.0869760513305664,4.6000000000000005
1,1.0,5.625,0.09098267555236816,4.57
1,1.0,5.625,0.09519195556640625,4.61
1,1.0,5.625,0.09940552711486816,4.63
1,1.0,5.625,0.10338163375854492,4.61
1,1.0,5.625,0.1068108081817627,4.62
1,1.0,5.625,0.11059951782226562,4.6000000000000005
1,1.0,5.625,0.11468744277954102,4.57
1,1.0,5.625,0.1188359260559082,4.6000000000000005
1,1.0,5.625,0.12288546562194824,4.59
1,1.0,5.625,0.12683868408203125,4.5600000000000005
1,1.0,5.625,0.13100934028625488,4.61
1,1.0,5.625,0.13491272926330566,4.6000000000000005
1,1.0,5.625,0.13908648490905762,4.6000000000000005
1,1.0,5.625,0.14283180236816406,4.6000000000000005
1,1.0,5.625,0.14754223823547363,4.62
1,1.0,5.625,0.15181422233581543,4.5600000000000005
1,1.0,5.625,0.15588974952697754,4.59
1,1.0,5.625,0.1598496437072754,4.57
1,1.0,5.625,0.16415190696716309,4.5600000000000005
1,1.0,5.625,0.16779184341430664,4.6000000000000005
1,1.0,5.625,0.17235827445983887,4.5600000000000005
1,1.0,5.625,0.17582440376281738,4.63
1,1.0,5.625,0.18036484718322754,4.61
1,1.0,5.625,0.18412327766418457,4.55
1,1.0,5.625,0.1883697509765625,4.62
1,1.0,5.625,0.1923666000366211,4.63
1,1.0,5.625,0.19585800170898438,4.5600000000000005
1,1.0,5.625,0.20038557052612305,4.58
1,1.0,5.625,0.20420289039611816,4.59
1,1.0,5.625,0.20773983001708984,4.57
1,1.0,5.625,0.21167945861816406,4.61
1,1.0,5.625,0.21580076217651367,4.5600000000000005
1,1.0,5.625,0.21981334686279297,4.65
1,1.0,5.625,0.22382760047912598,4.61
1,1.0,5.625,0.22791743278503418,4.58
1,1.0,5.625,0.23190832138061523,4.59
1,1.0,5.625,0.2361278533935547,4.58
1,1.0,5.625,0.23998260498046875,4.58
1,1.0,5.625,0.24423480033874512,4.61
1,1.0,5.625,0.24813151359558105,4.6000000000000005
1,1.0,5.625,0.2523484230041504,4.59
1,1.0,5.625,0.2563166618347168,4.51
1,1.0,5.625,0.2599966526031494,4.61
1,1.0,5.625,0.26440000534057617,4.58
1,1.0,5.625,0.2683429718017578,4.59
1,1.0,5.625,0.2723262310028076,4.59
1,1.0,5.625,0.27593374252319336,4.63
1,1.0,5.625,0.280379056930542,4.5600000000000005
1,1.0,5.625,0.28412866592407227,4.58
1,1.0,5.625,0.28774428367614746,4.61
1,1.0,5.625,0.2917451858520508,4.6000000000000005
1,1.0,5.625,0.29606103897094727,4.51
1,1.0,5.625,0.30039381980895996,4.63
1,1.0,5.625,0.30386972427368164,4.59
1,1.0,5.625,0.3077983856201172,4.54
1,1.0,5.625,0.3116569519042969,4.61
1,1.0,5.625,0.31583404541015625,4.57
1,1.0,5.625,0.3199119567871094,4.5600000000000005
1,1.0,5.625,0.3239610195159912,4.64
1,1.0,5.625,0.32795286178588867,4.57
1,1.0,5.625,0.33198976516723633,4.58
1,1.0,5.625,0.3360137939453125,4.61
1,1.0,5.625,0.33994603157043457,4.5600000000000005
1,1.0,5.625,0.3437528610229492,4.62
1,1.0,5.625,0.3478264808654785,4.59
1,1.0,5.625,0.35198497772216797,4.61
1,1.0,5.625,0.3564789295196533,4.61
